Spiro_obstr_len,Spiro_peak_ampl,Spiro_min_ampl,Spiro_peak_to_next_iBeg,Spiro_peak_to_next_iEnd,Peak_range,Obstr_to_prev_peak,Spiro_prev_peak_ampl,Spiro_prev_min_ampl,Spiro_obstr_len*Spiro_peak_ampl,Spiro_obstr_len/Spiro_peak_ampl,Spiro_obstr_len*Spiro_min_ampl,Spiro_obstr_len/Spiro_min_ampl,Spiro_obstr_len*Spiro_peak_to_next_iBeg,Spiro_obstr_len/Spiro_peak_to_next_iBeg,Spiro_obstr_len*Spiro_peak_to_next_iEnd,Spiro_obstr_len/Spiro_peak_to_next_iEnd,Spiro_obstr_len*Peak_range,Spiro_obstr_len/Peak_range,Spiro_obstr_len*Obstr_to_prev_peak,Spiro_obstr_len/Obstr_to_prev_peak,Spiro_obstr_len*Spiro_prev_peak_ampl,Spiro_obstr_len/Spiro_prev_peak_ampl,Spiro_obstr_len*Spiro_prev_min_ampl,Spiro_obstr_len/Spiro_prev_min_ampl,Spiro_obstr_len**2,Spiro_obstr_len**3,Spiro_peak_ampl*Spiro_min_ampl,Spiro_peak_ampl/Spiro_min_ampl,Spiro_peak_ampl*Spiro_peak_to_next_iBeg,Spiro_peak_ampl/Spiro_peak_to_next_iBeg,Spiro_peak_ampl*Spiro_peak_to_next_iEnd,Spiro_peak_ampl/Spiro_peak_to_next_iEnd,Spiro_peak_ampl*Peak_range,Spiro_peak_ampl/Peak_range,Spiro_peak_ampl*Obstr_to_prev_peak,Spiro_peak_ampl/Obstr_to_prev_peak,Spiro_peak_ampl*Spiro_prev_peak_ampl,Spiro_peak_ampl/Spiro_prev_peak_ampl,Spiro_peak_ampl*Spiro_prev_min_ampl,Spiro_peak_ampl/Spiro_prev_min_ampl,Spiro_peak_ampl**2,Spiro_peak_ampl**3,Spiro_min_ampl*Spiro_peak_to_next_iBeg,Spiro_min_ampl/Spiro_peak_to_next_iBeg,Spiro_min_ampl*Spiro_peak_to_next_iEnd,Spiro_min_ampl/Spiro_peak_to_next_iEnd,Spiro_min_ampl*Peak_range,Spiro_min_ampl/Peak_range,Spiro_min_ampl*Obstr_to_prev_peak,Spiro_min_ampl/Obstr_to_prev_peak,Spiro_min_ampl*Spiro_prev_peak_ampl,Spiro_min_ampl/Spiro_prev_peak_ampl,Spiro_min_ampl*Spiro_prev_min_ampl,Spiro_min_ampl/Spiro_prev_min_ampl,Spiro_min_ampl**2,Spiro_min_ampl**3,Spiro_peak_to_next_iBeg*Spiro_peak_to_next_iEnd,Spiro_peak_to_next_iBeg/Spiro_peak_to_next_iEnd,Spiro_peak_to_next_iBeg*Peak_range,Spiro_peak_to_next_iBeg/Peak_range,Spiro_peak_to_next_iBeg*Obstr_to_prev_peak,Spiro_peak_to_next_iBeg/Obstr_to_prev_peak,Spiro_peak_to_next_iBeg*Spiro_prev_peak_ampl,Spiro_peak_to_next_iBeg/Spiro_prev_peak_ampl,Spiro_peak_to_next_iBeg*Spiro_prev_min_ampl,Spiro_peak_to_next_iBeg/Spiro_prev_min_ampl,Spiro_peak_to_next_iBeg**2,Spiro_peak_to_next_iBeg**3,Spiro_peak_to_next_iEnd*Peak_range,Spiro_peak_to_next_iEnd/Peak_range,Spiro_peak_to_next_iEnd*Obstr_to_prev_peak,Spiro_peak_to_next_iEnd/Obstr_to_prev_peak,Spiro_peak_to_next_iEnd*Spiro_prev_peak_ampl,Spiro_peak_to_next_iEnd/Spiro_prev_peak_ampl,Spiro_peak_to_next_iEnd*Spiro_prev_min_ampl,Spiro_peak_to_next_iEnd/Spiro_prev_min_ampl,Spiro_peak_to_next_iEnd**2,Spiro_peak_to_next_iEnd**3,Peak_range*Obstr_to_prev_peak,Peak_range/Obstr_to_prev_peak,Peak_range*Spiro_prev_peak_ampl,Peak_range/Spiro_prev_peak_ampl,Peak_range*Spiro_prev_min_ampl,Peak_range/Spiro_prev_min_ampl,Peak_range**2,Peak_range**3,Obstr_to_prev_peak*Spiro_prev_peak_ampl,Obstr_to_prev_peak/Spiro_prev_peak_ampl,Obstr_to_prev_peak*Spiro_prev_min_ampl,Obstr_to_prev_peak/Spiro_prev_min_ampl,Obstr_to_prev_peak**2,Obstr_to_prev_peak**3,Spiro_prev_peak_ampl*Spiro_prev_min_ampl,Spiro_prev_peak_ampl/Spiro_prev_min_ampl,Spiro_prev_peak_ampl**2,Spiro_prev_peak_ampl**3,Spiro_prev_min_ampl**2,Spiro_prev_min_ampl**3
-1.0750517967984872,-0.0865794228522637,1.5726195731081798,1.4218383994979733,-0.7461322055005393,-1.9277823642622125,-0.9568250087655864,-0.06030098032608669,-0.006467731516340643,0.09307736410310208,12.416943442010703,-1.6906474977504184,-0.6836057589399817,-1.5285499261373814,-0.7560998473371302,0.8021307681725728,1.440832856259426,2.0724658945365277,0.5576624294983233,1.028636444895172,1.1235615571811055,0.010815624595369822,3.58843541011614,-0.0937909968570662,-0.2723434698365479,1.1557363657996558,-1.2424764566782736,-0.1361564950058795,-0.05505427016983206,-0.12310194801772087,-0.060892590102246076,0.0645996957237233,0.11603764348193805,0.16690628448259473,0.044911409325709216,0.08284135702953661,0.0904861621081174,0.003540530677440029,0.9991577535980644,0.0018064847747654336,0.021652839875547468,0.0074959964614310795,-0.0006489990473333137,2.23601089684732,1.1060466320669389,-1.1733821104965227,-2.107695608787179,-3.0316682787315177,-0.8157661374343166,-1.504721736824167,-1.6435811759738999,-0.00022543853370037147,-0.09732539410910104,0.09025383493389832,0.41105243183875817,2.4731323217229537,3.889296296027993,-1.0608794208827796,-1.905611886226168,-2.7409949913830034,-0.7375513055085601,-1.3604505390628956,-1.4859962756745952,-6.709118115334078e-05,-0.015131427487368771,9.498171667225604e-05,0.00784882227979353,2.0216244342869585,2.8744232500325646,1.4383805071720086,0.3870417217900496,0.7139179540683398,0.7798000665379086,0.00805121359190988,3.5082705192565564,-0.09861929023621803,-0.2360296356345057,0.5567132680850989,-0.4153816985477479,1.8445503775833345,2.0147700432174864,-0.003552097419844963,-1.354438237222,-0.0439071696175453,-0.2404302861408698,3.7163448439604063,-7.1643040497036745,0.00467013566487543,1.5455296555074765,0.07672694804826688,0.35939065260920744,0.9155140973992644,-0.8759867842690692,0.00037042586911681277,0.016797784193148556,0.003636213452592507,-0.00021926786592770848,0.4749987281161062,-3.8456503134571696e-07
-0.8734314992498045,-0.06429732927732862,1.5028205081985784,-0.16369028970229738,-0.8858473169393557,-1.3771604271178846,0.4264356108149823,-0.0865794228522637,1.5726195731081798,0.056159312708455485,13.584257838805414,-1.3126107695792373,-0.581194822991058,0.14297225514731246,5.335878510804212,0.7737269501407581,0.9859842464360016,1.202855296565075,0.6342263995181143,-0.3724622948876361,-2.0482142604848272,0.07562119510603546,10.088211153130457,-1.3735754714894652,-0.5553991023547572,0.7628825838817611,-0.6663256789914114,-0.09662734506036637,-0.04278443694809665,0.010524848456489929,0.39279867727197404,0.05695761662668785,0.07258285716716842,0.08854773745010516,0.04668833638495539,-0.02741867088414968,-0.15077851766283498,0.005566825659773071,0.7426398462720583,-0.10111523852010862,-0.04088549473554444,0.004134146552197222,-0.0002658145821473576,-0.24599712435757906,-9.180877564159424,-1.3312695150291496,-1.6964780266997863,-2.0696249329522707,-1.0912457827035262,0.6408561813589428,3.5241440210081505,-0.13011333225037852,-17.357709934876127,2.3633649460614663,0.9556160522842482,2.2584694798622333,3.3940742514775404,0.14500460394180598,0.1847838635080536,0.2254277892814661,0.11886072710124825,-0.06980336867368059,-0.383856989310674,0.014172210808944747,1.8906373397939271,-0.2574225535135812,-0.10408765889818744,0.026794510942822043,-0.004386001258661917,1.2199538693574352,0.6432419197473261,-0.37775684168784734,-2.0773296002328907,0.07669614943583572,10.231614946786335,-1.3931008294041962,-0.5632940935540669,0.7847254689286554,-0.695146951184427,-0.5872702479282371,-3.2294686283022305,0.1192337549548434,15.906324871994428,-2.1657494429956063,-0.8757111069119005,1.8965708420195144,-2.61188231085492,-0.0369205490680137,-4.925369063069849,0.6706209882379833,0.2711625990843801,0.181847330171147,0.07754617731660683,-0.1361564950058795,-0.05505427016983206,0.0074959964614310795,-0.0006489990473333137,2.4731323217229537,3.889296296027993
-0.6718112017011217,-0.06764549560987439,1.0673066632995774,-0.4107856698374045,-0.7417661082680763,-1.0899291813941634,-0.035525980159839626,-0.06429732927732862,1.5028205081985784,0.04544500169533767,9.931351609508434,-0.7170285720549036,-0.6294453363799101,0.2759704144950669,1.635429984612256,0.4983267805767408,0.9056914224211594,0.7322266331215328,0.6163805990053285,0.023866751422792067,18.910419886474273,0.04319566604797487,10.448508658943688,-1.0096116515539777,-0.4470335599202181,0.4513302907311053,-0.3032087449801805,-0.07219848820662124,-0.06337962455958854,0.027787800225585454,0.16467345522702764,0.05017713602040177,0.09119518249198184,0.07372879965507287,0.062064120095717476,0.002403172534938916,1.904113420812645,0.004349424705356182,1.0520731789356972,-0.10165903808977612,-0.04501235858895792,0.004575913076305535,-0.00030953990791439287,-0.4384342826054421,-2.5982081208481156,-0.7916919099643136,-1.438872242075867,-1.1632886778266442,-0.9792440477044124,-0.03791711534484542,-30.04298990478284,-0.06862496797005985,-16.599548928324026,1.6039703421435998,0.7102023544907244,1.1391435135236774,1.2158154624383128,0.3047068876475864,0.5537940669688098,0.4477272888543354,0.3768920741363722,0.014593563556590063,11.56296513112895,0.0264124214759436,6.388844987100395,-0.6173371291057417,-0.2733431355217601,0.1687448665437651,-0.06931797303480397,0.8084725271705588,0.6805635824148313,0.02635196804557313,20.879539563178792,0.0476935797100751,11.536499518800767,-1.1147413197919125,-0.4935826362638788,0.5502169593751676,-0.4081322926588121,0.038720802473839286,30.67977791155428,0.07007953546506977,16.951391195317886,-1.6379679262832372,-0.7252557277785986,1.1879456204545509,-1.2947765976428105,0.002284225644237053,0.5525265288486276,-0.0533891715580628,-0.023639536435674808,0.0012620952663173186,-4.483717139101658e-05,-0.09662734506036637,-0.04278443694809665,0.004134146552197222,-0.0002658145821473576,2.2584694798622333,3.3940742514775404
-1.2856329964604447,-0.04642567542011191,0.7911559550241015,0.8246912308381311,-1.0779555951677282,-0.3916236721351297,2.7925814219770486,-0.06764549560987439,1.0673066632995774,0.05968638020305849,27.69228416876193,-1.0171362011251606,-1.6250057757844718,-1.0602502582570787,-1.5589264786456625,1.3858552818667884,1.1926585865166386,0.5034843150919295,3.2828275917315777,-3.590234821396122,-0.4603743999522357,0.08696728121797466,19.00544869794372,-1.3721646636800346,-1.2045582030621935,1.6528522015878617,-2.124961328633646,-0.036729949574637585,-0.058680813972635276,-0.038286847404703665,-0.05629461510452784,0.050044816578550505,0.043068263320149236,0.018181393489377855,0.11854665262444285,-0.129647478680941,-0.016624645231380287,0.003140487822816633,0.6863084526404895,-0.04955043272406885,-0.04349797206042637,0.0021553433382135827,-0.0001000632702388043,0.6524593783337433,0.9593359616787148,-0.8528309883684978,-0.7339411368805029,-0.3098354003381141,-2.0201944144763377,2.2093674218868147,0.2833063160837013,-0.053518136682308835,-11.69561916711886,0.8444060225063643,0.7412639518039209,0.6259277451700982,0.4952064630061314,-0.8889805265677241,-0.7650512085424173,-0.3229686081984688,-2.105825795314977,2.30301741010595,0.29531501726251513,-0.0557866470351627,-12.191369482963012,0.8801984458382672,0.7726844206974208,0.6801156262213117,0.5608853929006998,0.422152928578195,2.7525292056292754,-3.01027876878161,-0.3860068632858604,0.07291884048055809,15.9353639950326,-1.150509189463578,-1.0099773872255509,1.1619882651534112,-1.2525717519413613,-1.0936409912109937,-0.14023715443106904,0.0264915773941398,5.789353283679148,-0.4179825547756729,-0.3669270375624055,0.15336910057660352,-0.060062970359871515,-0.1889055543205652,-41.28259238549222,2.980540759482712,2.6164752062390257,7.798510998371352,21.77797693313552,-0.07219848820662124,-0.06337962455958854,0.004575913076305535,-0.00030953990791439287,1.1391435135236774,1.2158154624383128
-0.3044142150568553,-0.062560293122909,1.0535084510022208,-0.18428157138022294,-0.33571906564901616,-0.9660346052903938,-0.0982249805087236,-0.04642567542011191,0.7911559550241015,0.01904424252473713,4.865933323854291,-0.3207029481676046,-0.2889527984016273,0.056097929901154434,1.6518972178111402,0.10219765584916614,0.9067528365371746,0.2940746660872343,0.3151172984795376,0.02990108034053801,3.099152715330084,0.014132635541497709,6.5570228607806325,-0.2408391190362186,-0.3847714387077852,0.09266801432868137,-0.02820946084274296,-0.06590779750216075,-0.059382810895721165,0.011528709122697028,0.3394820906634778,0.021002683153951585,0.18634715607219596,0.060435408073840735,0.06475988829002988,0.0061449835726177715,0.6369081754854904,0.002904403862711233,1.34753652061694,-0.0494949484522428,-0.07907453988765488,0.003913790275624295,-0.00024484786686464676,-0.19414219281303388,-5.716841044450108,-0.3536828728238079,-3.1380655994784377,-1.0177256206340244,-1.0905493915360642,-0.10348084706546874,-10.72546357908064,-0.048909841398573975,-22.692366701591034,0.8334894846786238,1.3316065490148867,1.1098800563330986,1.1692680189457405,0.061866836960100924,0.5489160141202216,0.1780223750705872,0.1907608385569451,0.01810105375693936,1.8761171590546304,0.008555396418806416,3.969389130317121,-0.14579546259866244,-0.23292698514113955,0.033959697550364217,-0.0062581464281782255,0.3243162350727071,0.3475228152392095,0.03297599867978152,3.4178583076348903,0.015585984374164466,7.231323241095604,-0.2656061380033464,-0.4243399338867252,0.11270729104024843,-0.037837986439863934,0.09488873027540144,9.834917760096657,0.044848809029807736,20.808197113959512,-0.7642840307348524,-1.2210419439501847,0.9332228586185668,-0.9015255758735602,0.004560161063244821,2.1157469357176417,-0.07771127826160297,-0.12415375234802008,0.009648146795939132,-0.0009476890309764256,-0.036729949574637585,-0.058680813972635276,0.0021553433382135827,-0.0001000632702388043,0.6259277451700982,0.4952064630061314
-0.4970736104922633,-0.07464726684708532,-0.02094963901762022,3.0279583703761697,0.1576499216193042,-0.3420245950598799,-0.5926489682054089,-0.062560293122909,1.0535084510022208,0.037105186445060126,6.6589659807708275,0.010413512704998077,23.7270728184952,-1.5051181995831524,-0.16416130926876346,-0.07836361573312985,-3.153021615149327,0.1700114003435688,1.45332709305668,0.2945901623803772,0.838731925911293,0.031097070776058687,7.945512811388018,-0.5236712494237855,-0.4718268847481846,0.2470821742478143,-0.12281802844163955,0.001563833294098407,3.563176758525594,-0.22602881647533554,-0.024652672763731467,-0.011768135767538284,-0.4735001837003437,0.02553120121570115,0.21825116651045656,0.04423962567627895,0.12595528019414856,0.004669954894777666,1.1932051964723,-0.07864152646762229,-0.07085587854190642,0.005572214447739964,-0.0004159505788096293,-0.06343463481976233,-0.006918734161796816,-0.0033027089490805447,-0.13288708806471708,0.007165291801652216,0.061251849487468785,0.0124157819480684,0.03534915294133978,0.0013106155577614525,0.3348711774169846,-0.02207062175050876,-0.019885591802980288,0.0004388873749685955,-9.194532074983003e-06,0.4773573997563192,19.206849830779728,-1.035636235486083,-8.853042775611064,-1.7945164039723684,-5.109193692760629,-0.18942996321469904,-48.400642312006035,3.189979732474207,2.8741661896452952,9.168531892731108,27.76193288865603,-0.05392015060306432,-0.4609315350309929,-0.0934310633853442,-0.2660089362792303,-0.0098626253073073,-2.519967758296424,0.16608552472577467,0.14964276885423092,0.024853497786572757,0.003918151978018745,0.2027005233631106,0.5771116013169806,0.02139715892219034,5.467119445682928,-0.3603258013461959,-0.3246529201873093,0.1169808236258748,-0.040010318830411055,0.03707629316991996,9.473244747128373,-0.6243606964821448,-0.5625479013876079,0.3512327995149358,-0.20815775623242394,-0.06590779750216075,-0.059382810895721165,0.003913790275624295,-0.00024484786686464676,1.1098800563330986,1.1692680189457405
-0.3581796277365041,-0.09294863313820746,1.080856259159144,-0.8020200217179908,-0.5190951494124627,-1.6606949432924418,-1.638933420973738,-0.07464726684708532,-0.02094963901762022,0.03329230681606003,3.853522269702649,-0.38714069254229255,-0.3313850705876017,0.2872672328161729,0.4465968654613569,0.1859293073763809,0.690007656865816,0.5948270965723815,0.2156805674535194,0.5870325626092886,0.21854434301772865,0.026737130250836502,4.798295274095351,0.007503733904545351,17.09717420119975,0.12829264572546065,-0.04595181208727669,-0.10046411190771856,-0.08599536927372488,0.07454666476816271,0.11589315805246865,0.04824918460656198,0.17905895141461306,0.15435932503856542,0.05596972129868138,0.1523366212840353,0.05671287921078817,0.00693836142093961,1.2451712844170495,0.0019472403114266586,4.436765381018293,0.008639448402261078,-0.0008030249200582376,-0.8668683604448431,-1.347667427109692,-0.5610672413416113,-2.08219294744424,-1.7949725240115757,-0.6508457579910927,-1.7714514464045734,-0.6594875943874375,-0.08068296560079502,-14.479515524302778,-0.02264354845931944,-51.59307319090618,1.1682502529634986,1.2627105981798508,0.416324703005487,1.5450347063072276,1.3319105944863616,0.4829424121253305,1.3144574178836983,0.4893548520363246,0.05986860257788802,10.74413110611171,0.016802029939895838,38.283238247849134,0.6432361152365265,-0.5158882431117949,0.8620586897169114,0.3125770639027303,0.8507623890374412,0.3167274172150649,0.03874903413721973,6.9539739542752095,0.010874855995988728,24.778238373265747,0.269459774143547,-0.13987526171969294,2.721768444604069,1.0132778562205258,0.12396633858355613,22.24723038680532,0.03479095958036394,79.27081425582907,2.7579076946770864,-4.580043362617554,0.12234190042003305,21.955705683519373,0.034335063543313206,78.2320602085445,2.68610275838468,-4.402343582886399,0.001563833294098407,3.563176758525594,0.005572214447739964,-0.0004159505788096293,0.0004388873749685955,-9.194532074983003e-06
-0.550839023171912,-0.04347154816152175,0.9556157286223256,-1.193254373598577,-0.7897931778251694,-0.4627225570486125,1.2270709081486284,-0.09294863313820746,1.080856259159144,0.02394582512506337,12.671253876793823,-0.5263904344820368,-0.5764231444432538,0.6572910735486519,0.4616274914716717,0.43504890258105655,0.6974471781191394,0.25488564132426705,1.1904304529377898,-0.6759185404072614,-0.4489056170380595,0.051199734283014615,5.926273518760161,-0.5953778059844699,-0.5096320796628769,0.3034236294489862,-0.16713757565295578,-0.041542095170713125,-0.0454906160075379,0.05187261497083701,0.036431082192828416,0.03433353216746817,0.055041686079421566,0.020115265924161255,0.09394732869475117,-0.05334267208118534,-0.03542708727983003,0.0040406209820152035,0.4676943242068219,-0.04698649492571896,-0.040219546117390856,0.001889775499559505,-8.215146664356486e-05,-1.140292647658181,-0.8008482933445376,-0.7547387830883413,-1.2099569298050623,-0.44218495350399545,-2.0652023854586603,1.1726082599617105,0.7787779192517349,-0.08882317578081736,-10.281116530260306,1.0328832416323666,0.884128412565932,0.9132014207903782,0.8726696411075402,0.942424163678202,1.5108441134986843,0.5521457149609739,2.5787685415846644,-1.4642077278639285,-0.9724412547592112,0.11091136301217568,12.837782905578608,-1.2897364584730455,-1.103989881621145,1.4238560001121323,-1.6990223995083782,0.3654551187828119,1.7068395862581554,-0.9691322319635218,-0.6436410256166761,0.07341019634073072,8.497092976620838,-0.8536528996935252,-0.7307106482776831,0.6237732637391797,-0.4926518682109443,-0.5677933882984965,-0.3770952061334058,0.04300942919988476,4.978261018218307,-0.5001365720401169,-0.4281073946026728,0.21411216480160644,-0.09907452839221326,-0.11405456367607393,-13.201602505806283,1.32628727150454,1.1352766824917429,1.5057030136246996,1.8476043643305868,-0.10046411190771856,-0.08599536927372488,0.008639448402261078,-0.0008030249200582376,1.1682502529634986,1.2627105981798508
-0.3402578235099545,-0.08860347800078945,0.8328613624634092,-0.6166984866166604,-0.4623358853904435,-1.358893324199214,-1.417004353631422,-0.04347154816152175,0.9556157286223256,0.03014802657996075,3.8402310065855754,-0.2833875944773349,-0.40854077142389145,0.2098364848180677,0.5517409737401523,0.15731340209350006,0.7359537389631915,0.4623740848742315,0.2503933292265351,0.4821468172707575,0.24012475518368046,0.014791534362047555,7.827138390510073,-0.3251557279329118,-0.3560613469605519,0.11577538645973133,-0.03939348101281204,-0.0737944134067342,-0.106384426021062,0.05464163079205942,0.1436739021152574,0.04096456745016768,0.1916430906633251,0.12040267475610472,0.06520267369258204,0.12555151407400456,0.06252872672812985,0.0038517303611896522,2.03819467555139,-0.0846708771881966,-0.09271873133411657,0.00785057631383638,-0.0006955883657165205,-0.5136243417926744,-1.3505163066519987,-0.3850616954220114,-1.8014205446329483,-1.1317697454349886,-0.6128967944957772,-1.1801681765820486,-0.5877620349782252,-0.03620577283019872,-19.158769302828862,0.7958954177318537,0.8715442175319921,0.6936580490844063,0.5777209878441489,0.2851218408288603,1.333875448789482,0.8380274565071382,0.453824060825434,0.8738644404137169,0.43521283829242935,0.02680883796209373,14.186255440576248,-0.5893267736284654,-0.6453414988320995,0.3803170233952792,-0.2345409327624217,0.6282651481948066,0.3402297127796214,0.6551319624382965,0.32627696887846125,0.020098456708550462,10.635367382652221,-0.4418154439856367,-0.4838094137033255,0.21375447091976527,-0.0988263625688555,1.9255577565109612,0.9589902252005902,0.05907319658929652,31.259372662554952,-1.298579834124646,-1.4220081184288147,1.8465910665531904,-2.509320272865037,0.06159937300397436,32.59613272493626,-1.3541116478564987,-1.4828181571208152,2.007901338210404,-2.8452049379065003,-0.041542095170713125,-0.0454906160075379,0.001889775499559505,-8.215146664356486e-05,0.9132014207903782,0.8726696411075402
0.34973163921220435,-0.06986050815577861,0.7134633182146608,-1.2756195003102797,0.07032797697004395,-0.8453882015938391,-0.8207472604677564,-0.08860347800078945,0.8328613624634092,-0.024432430033518027,-5.006142217465044,0.2495206957969919,0.4901886758345999,-0.4461244988545671,-0.2741661123298415,0.024595918668211626,4.972866479028278,-0.2956590015140708,-0.4136935416804297,-0.2870412847823145,-0.4261136845134115,-0.03098743960111858,-3.9471547517478736,0.291277969530838,0.41991579268100493,0.12231221946605547,0.04277645300954647,-0.04984290996098418,-0.09791744911370424,0.08911542650509653,0.05476594559646185,-0.004913148208695165,-0.9933530177547344,0.0590592493522454,0.08263719321380192,0.05733782068374065,0.08511817403565143,0.006189883997504503,0.7884623688830382,-0.05818411800500789,-0.08388011655282886,0.00488049059978361,-0.00034095355335038376,-0.9101077214706996,-0.5593073154189938,0.0501764318123718,10.144800816872053,-0.6031534714886649,-0.8439475697313309,-0.5855730638689179,-0.8692850437393446,-0.06321533141980294,-8.052317294004009,0.5942160312759273,0.8566411534620877,0.5090299064378744,0.3631741661176642,-0.08971173884036031,-18.138151490602766,1.0783936752853387,1.508915664904373,1.04696121027891,1.5542171893248653,0.11302432433311987,14.396946136797403,-1.0624141950133126,-1.5316108512193376,1.6272051095718472,-2.0756945687743733,-0.05945444197243838,-0.0831901567084237,-0.057721494432403035,-0.08568773891485543,-0.006231303360305317,-0.7937383334931539,0.05857345471856607,0.08444139701958346,0.004946024344699032,0.00034784388620727024,0.6938500504899067,1.030022568838109,0.07490433492204666,9.541253014766603,-0.7040911693899359,-1.0150407254976723,0.7146812113940654,-0.6041830640133352,0.07272106183706306,9.263149472083294,-0.6835686815912861,-0.9854548397348843,0.6736260655653271,-0.5528767478924155,-0.0737944134067342,-0.106384426021062,0.00785057631383638,-0.0006955883657165205,0.6936580490844063,0.5777209878441489
